DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-01-31T00:00:22,12.472,80.979,9999.0000,6992294.0000,27.5596,29.1747,28.8243,33.3694,25.3306,22.3264,30.0372,37.6031,29.0377,34.0994,29.3962,35.3400,25.6318,23.2113
2026-01-31T00:15:21,12.468,80.705,9999.0000,6992294.0000,27.5573,29.1673,28.8226,33.3637,25.3312,22.3282,30.0381,37.6063,29.0360,34.0936,29.3927,35.3279,25.6331,23.2152
2026-01-31T00:30:20,12.467,80.568,9999.0000,6992294.0000,27.5581,29.1697,28.8234,33.3665,25.3331,22.3339,30.0381,37.6063,29.0385,34.1023,29.3945,35.3339,25.6325,23.2132
2026-01-31T00:45:19,12.467,80.595,9999.0000,6992294.0000,27.5588,29.1722,28.8209,33.3580,25.3312,22.3282,30.0381,37.6063,29.0385,34.1023,29.5823,35.9910,25.6345,23.2191
2026-01-31T01:00:19,12.465,80.431,9999.0000,6992294.0000,27.5604,29.1771,28.8209,33.3580,25.3325,22.3320,30.0381,37.6063,29.0360,34.0936,29.3945,35.3339,25.6305,23.2074
2026-01-31T01:15:18,12.463,80.267,9999.0000,6992294.0000,27.5596,29.1747,28.8234,33.3665,25.3306,22.3264,30.0381,37.6063,29.0377,34.0994,29.3945,35.3339,25.6325,23.2132
2026-01-31T01:30:17,12.464,80.321,9999.0000,6992294.0000,27.5573,29.1673,28.8243,33.3694,25.3312,22.3282,30.0381,37.6063,29.0360,34.0936,29.3953,35.3369,25.6318,23.2113
2026-01-31T01:45:22,12.462,80.157,9999.0000,6992294.0000,27.5604,29.1771,28.8234,33.3665,25.3306,22.3264,30.0391,37.6095,29.0360,34.0936,29.3953,35.3369,25.6318,23.2113
2026-01-31T02:00:21,12.462,80.157,9999.0000,6992294.0000,27.5588,29.1722,28.8226,33.3637,25.3312,22.3282,30.0391,37.6095,29.0385,34.1023,29.3962,35.3400,25.6305,23.2074
2026-01-31T02:15:20,12.466,80.513,9999.0000,6992294.0000,27.5588,29.1722,28.8218,33.3609,25.3318,22.3301,30.0381,37.6063,29.0368,34.0965,29.3936,35.3309,25.6325,23.2132
2026-01-31T02:30:19,12.459,79.911,9999.0000,6992294.0000,27.5573,29.1673,28.8234,33.3665,25.3306,22.3264,30.0381,37.6063,29.0377,34.0994,29.3953,35.3369,25.6318,23.2113
2026-01-31T02:45:18,12.465,80.431,9999.0000,6992294.0000,27.5573,29.1673,28.8209,33.3580,25.3325,22.3320,30.0381,37.6063,29.0360,34.0936,29.3927,35.3279,25.6325,23.2132
2026-01-31T03:00:17,12.464,80.294,9999.0000,6992294.0000,27.5566,29.1648,28.8218,33.3609,25.3312,22.3282,30.0391,37.6095,29.0377,34.0994,29.3953,35.3369,25.6312,23.2093
2026-01-31T03:15:22,12.458,79.856,9999.0000,6992294.0000,27.5596,29.1747,28.8243,33.3694,25.3318,22.3301,30.0381,37.6063,29.0385,34.1023,29.3953,35.3369,25.6299,23.2054
2026-01-31T03:30:22,12.461,80.075,9999.0000,6992294.0000,27.5581,29.1697,28.8243,33.3694,25.3318,22.3301,30.0372,37.6031,29.0368,34.0965,29.3945,35.3339,25.6318,23.2113
2026-01-31T03:45:21,12.457,79.774,9999.0000,6992294.0000,27.5573,29.1673,28.8234,33.3665,25.3325,22.3320,30.0400,37.6127,29.0377,34.0994,29.3936,35.3309,25.6318,23.2113
2026-01-31T04:00:20,12.459,79.938,9999.0000,6992294.0000,27.5581,29.1697,28.8226,33.3637,25.3331,22.3339,30.0391,37.6095,29.0377,34.0994,29.3936,35.3309,25.6305,23.2074
2026-01-31T04:15:19,12.462,80.185,9999.0000,6992294.0000,27.5573,29.1673,28.8226,33.3637,25.3325,22.3320,30.0381,37.6063,29.0368,34.0965,29.3936,35.3309,25.6312,23.2093
2026-01-31T04:30:18,12.456,79.692,9999.0000,6992294.0000,27.5573,29.1673,28.8234,33.3665,25.3325,22.3320,30.0391,37.6095,29.0368,34.0965,29.3936,35.3309,25.6305,23.2074
2026-01-31T04:45:17,12.454,79.500,9999.0000,6992294.0000,27.5566,29.1648,28.8234,33.3665,25.3325,22.3320,30.0409,37.6160,29.0368,34.0965,29.3927,35.3279,25.6312,23.2093
2026-01-31T05:00:22,12.453,79.418,9999.0000,6992294.0000,27.5581,29.1697,28.8218,33.3609,25.3306,22.3264,30.0409,37.6160,29.0360,34.0936,29.3953,35.3369,25.6305,23.2074
2026-01-31T05:15:21,12.458,79.856,9999.0000,6992294.0000,27.5596,29.1747,28.8268,33.3779,25.3312,22.3282,30.0391,37.6095,29.0368,34.0965,29.3936,35.3309,25.6305,23.2074
2026-01-31T05:30:20,12.454,79.472,9999.0000,6992294.0000,27.5573,29.1673,28.8226,33.3637,25.3306,22.3264,30.0427,37.6224,29.0377,34.0994,29.3927,35.3279,25.6318,23.2113
2026-01-31T05:45:19,12.456,79.664,9999.0000,6992294.0000,27.5566,29.1648,28.8251,33.3722,25.3325,22.3320,30.0391,37.6095,29.0377,34.0994,29.3927,35.3279,25.6312,23.2093
2026-01-31T06:00:19,12.453,79.390,9999.0000,6992294.0000,27.5558,29.1624,28.8226,33.3637,25.3318,22.3301,30.0409,37.6160,29.0377,34.0994,29.3927,35.3279,25.6312,23.2093
2026-01-31T06:15:18,12.455,79.555,9999.0000,6992294.0000,27.5550,29.1599,28.8218,33.3609,25.3306,22.3264,30.0409,37.6160,29.0377,34.0994,29.3927,35.3279,25.6305,23.2074
2026-01-31T06:30:17,12.453,79.418,9999.0000,6992294.0000,27.5573,29.1673,28.8251,33.3722,25.3318,22.3301,30.0409,37.6160,29.0360,34.0936,29.3936,35.3309,25.6299,23.2054
2026-01-31T06:45:22,12.451,79.281,9999.0000,6992294.0000,27.5558,29.1624,28.8243,33.3694,25.3306,22.3264,30.0400,37.6127,29.0360,34.0936,29.3927,35.3279,25.6299,23.2054
2026-01-31T07:00:21,12.449,79.062,9999.0000,6992294.0000,27.5573,29.1673,28.8234,33.3665,25.3318,22.3301,30.0427,37.6224,29.0352,34.0907,29.3936,35.3309,25.6312,23.2093
2026-01-31T07:15:20,12.453,79.390,9999.0000,6992294.0000,27.5550,29.1599,28.8234,33.3665,25.3299,22.3245,30.0391,37.6095,29.0377,34.0994,29.3936,35.3309,25.6285,23.2016
2026-01-31T07:30:19,12.453,79.418,9999.0000,6992294.0000,27.5573,29.1673,28.8251,33.3722,25.3306,22.3264,30.0409,37.6160,29.0385,34.1023,29.3927,35.3279,25.6305,23.2074
2026-01-31T07:45:18,12.452,79.336,9999.0000,6992294.0000,27.5550,29.1599,28.8234,33.3665,25.3318,22.3301,30.0400,37.6127,29.0360,34.0936,29.3919,35.3249,25.6292,23.2035
2026-01-31T08:00:17,12.452,79.308,9999.0000,6992294.0000,27.5550,29.1599,28.8234,33.3665,25.3325,22.3320,30.0427,37.6224,29.0360,34.0936,29.3953,35.3369,25.6318,23.2113
2026-01-31T08:15:22,12.451,79.253,9999.0000,6992294.0000,27.5550,29.1599,28.8268,33.3779,25.3325,22.3320,30.0427,37.6224,29.0402,34.1081,29.3936,35.3309,25.6299,23.2054
2026-01-31T08:30:21,12.452,79.363,9999.0000,6992294.0000,27.5558,29.1624,28.8234,33.3665,25.3318,22.3301,30.0400,37.6127,29.0377,34.0994,29.3936,35.3309,25.6312,23.2093
2026-01-31T08:45:21,12.453,79.390,9999.0000,6992294.0000,27.5543,29.1575,28.8234,33.3665,25.3318,22.3301,30.0427,37.6224,29.0377,34.0994,29.3919,35.3249,25.6299,23.2054
2026-01-31T09:00:20,12.454,79.472,9999.0000,6992294.0000,27.5543,29.1575,28.8243,33.3694,25.3293,22.3226,30.0409,37.6160,29.0368,34.0965,29.3936,35.3309,25.6299,23.2054
2026-01-31T09:15:19,12.451,79.281,9999.0000,6992294.0000,27.5550,29.1599,28.8234,33.3665,25.3318,22.3301,30.0409,37.6160,29.0377,34.0994,29.3927,35.3279,25.6305,23.2074
2026-01-31T09:30:18,12.456,79.664,9999.0000,6992294.0000,27.5528,29.1526,28.8201,33.3552,25.3299,22.3245,30.0436,37.6257,29.0360,34.0936,29.3945,35.3339,25.6299,23.2054
2026-01-31T09:45:17,12.456,79.664,9999.0000,6992294.0000,27.5543,29.1575,28.8268,33.3779,25.4913,22.7971,30.0409,37.6160,29.0377,34.0994,29.3927,35.3279,25.6312,23.2093
2026-01-31T10:00:22,12.459,79.938,9999.0000,6992294.0000,27.5528,29.1526,28.8201,33.3552,25.3299,22.3245,30.0391,37.6095,29.0368,34.0965,29.3927,35.3279,25.6292,23.2035
2026-01-31T10:15:21,12.461,80.075,9999.0000,6992294.0000,27.5535,29.1550,28.8209,33.3580,25.3306,22.3264,30.0400,37.6127,29.0352,34.0907,29.3927,35.3279,25.6292,23.2035
2026-01-31T10:30:20,12.462,80.157,9999.0000,6992294.0000,27.5535,29.1550,28.8209,33.3580,25.3306,22.3264,30.0391,37.6095,29.0360,34.0936,29.3919,35.3249,25.6299,23.2054
2026-01-31T10:45:19,12.469,80.787,9999.0000,6992294.0000,27.5505,29.1452,28.8201,33.3552,25.3286,22.3208,30.0381,37.6063,29.0368,34.0965,29.3910,35.3219,25.6292,23.2035
2026-01-31T11:00:19,12.467,80.595,9999.0000,6992294.0000,27.5505,29.1452,28.8193,33.3524,25.3280,22.3189,30.0391,37.6095,29.0352,34.0907,29.3919,35.3249,25.6285,23.2016
2026-01-31T11:15:18,12.477,81.389,9999.0000,6992294.0000,27.5520,29.1501,28.8176,33.3467,25.3274,22.3170,30.0381,37.6063,29.0352,34.0907,29.3936,35.3309,25.6285,23.2016
2026-01-31T11:30:17,12.475,81.252,9999.0000,6992294.0000,27.5482,29.1379,28.8160,33.3411,25.3286,22.3208,30.0372,37.6031,29.0352,34.0907,29.3910,35.3219,25.6292,23.2035
