DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-02-22T00:00:18,12.577,89.742,9999.0000,6992294.0000,29.2791,34.9329,29.8793,37.0401,25.1509,21.8047,29.8383,36.8945,28.8617,33.4969,29.2869,34.9597,25.5115,22.8563
2026-02-22T00:15:18,12.572,89.303,9999.0000,6992294.0000,29.2774,34.9270,29.8829,37.0528,25.1484,21.7974,29.8392,36.8976,28.8634,33.5026,29.2869,34.9597,25.5122,22.8582
2026-02-22T00:30:17,12.575,89.550,9999.0000,6992294.0000,29.2809,34.9389,29.8846,37.0591,25.1503,21.8029,29.8392,36.8976,28.8659,33.5112,29.2869,34.9597,25.5135,22.8621
2026-02-22T00:45:22,12.575,89.577,9999.0000,6992294.0000,29.2783,34.9300,29.8811,37.0464,25.1496,21.8010,29.8392,36.8976,28.8634,33.5026,29.2860,34.9567,25.5122,22.8582
2026-02-22T01:00:21,12.571,89.249,9999.0000,6992294.0000,29.2791,34.9329,29.8820,37.0496,25.1522,21.8084,29.8401,36.9008,28.8642,33.5055,29.2886,34.9657,25.5115,22.8563
2026-02-22T01:15:20,12.572,89.303,9999.0000,6992294.0000,29.2774,34.9270,29.8820,37.0496,25.1515,21.8065,29.8383,36.8945,28.8675,33.5168,29.2869,34.9597,25.5122,22.8582
2026-02-22T01:30:19,12.570,89.139,9999.0000,6992294.0000,29.2766,34.9240,29.8820,37.0496,25.1515,21.8065,29.8401,36.9008,28.8625,33.4998,29.2886,34.9657,25.5115,22.8563
2026-02-22T01:45:18,12.569,89.057,9999.0000,6992294.0000,29.2774,34.9270,29.8846,37.0591,25.1496,21.8010,29.8383,36.8945,28.8642,33.5055,29.4716,35.6031,25.5102,22.8525
2026-02-22T02:00:18,12.570,89.167,9999.0000,6992294.0000,29.2774,34.9270,29.8855,37.0623,25.1503,21.8029,29.8383,36.8945,28.8675,33.5168,29.2851,34.9538,25.5115,22.8563
2026-02-22T02:15:17,12.571,89.221,9999.0000,6992294.0000,29.2800,34.9359,29.8846,37.0591,25.1509,21.8047,29.8383,36.8945,28.8642,33.5055,29.2877,34.9627,25.5122,22.8582
2026-02-22T02:30:22,12.568,89.002,9999.0000,6992294.0000,29.2766,34.9240,29.8855,37.0623,25.1515,21.8065,29.8383,36.8945,28.8650,33.5083,29.2877,34.9627,25.5128,22.8602
2026-02-22T02:45:21,12.568,89.002,9999.0000,6992294.0000,29.2740,34.9151,29.8838,37.0559,25.1503,21.8029,29.8401,36.9008,28.8642,33.5055,29.2843,34.9508,25.5115,22.8563
2026-02-22T03:00:20,12.567,88.947,9999.0000,6992294.0000,29.2749,34.9181,29.8838,37.0559,25.1515,21.8065,29.8418,36.9071,28.8642,33.5055,29.2877,34.9627,25.5115,22.8563
2026-02-22T03:15:19,12.567,88.893,9999.0000,6992294.0000,29.2749,34.9181,29.8829,37.0528,25.1522,21.8084,29.8383,36.8945,28.8659,33.5112,29.2903,34.9716,25.5128,22.8602
2026-02-22T03:30:18,12.562,88.509,9999.0000,6992294.0000,29.2749,34.9181,29.8846,37.0591,25.1515,21.8065,29.8392,36.8976,28.8609,33.4941,29.2869,34.9597,25.5122,22.8582
