DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-02-25T00:00:19,12.516,84.675,9999.0000,6992294.0000,29.0884,34.2737,29.8125,36.8030,25.1541,21.8138,29.8187,36.8251,28.8409,33.4260,29.2757,34.9210,25.4972,22.8143
2026-02-25T00:15:18,12.511,84.210,9999.0000,6992294.0000,29.0892,34.2766,29.8098,36.7936,25.1541,21.8138,29.8196,36.8282,28.8425,33.4317,29.2740,34.9151,25.4978,22.8162
2026-02-25T00:30:18,12.510,84.155,9999.0000,6992294.0000,29.0918,34.2853,29.8143,36.8093,25.1541,21.8138,29.8214,36.8345,28.8434,33.4345,29.2740,34.9151,25.4998,22.8219
2026-02-25T00:45:17,12.510,84.155,9999.0000,6992294.0000,29.0875,34.2707,29.8125,36.8030,25.1541,21.8138,29.8205,36.8314,28.8409,33.4260,29.2731,34.9121,25.4978,22.8162
2026-02-25T01:00:22,12.510,84.183,9999.0000,6992294.0000,29.0884,34.2737,29.8125,36.8030,25.1534,21.8120,29.8196,36.8282,28.8409,33.4260,29.2766,34.9240,25.4972,22.8143
2026-02-25T01:15:21,12.505,83.717,9999.0000,6992294.0000,29.0884,34.2737,29.8151,36.8125,25.1560,21.8193,29.8205,36.8314,28.8409,33.4260,29.2749,34.9181,25.4978,22.8162
2026-02-25T01:30:20,12.510,84.183,9999.0000,6992294.0000,29.0901,34.2795,29.8134,36.8062,25.1560,21.8193,29.8178,36.8219,28.8434,33.4345,29.2749,34.9181,25.4985,22.8181
2026-02-25T01:45:19,12.508,83.964,9999.0000,6992294.0000,29.0884,34.2737,29.8134,36.8062,25.1560,21.8193,29.8205,36.8314,28.8434,33.4345,29.2740,34.9151,25.4978,22.8162
2026-02-25T02:00:18,12.509,84.046,9999.0000,6992294.0000,29.0884,34.2737,29.8143,36.8093,25.1553,21.8175,29.8205,36.8314,28.8425,33.4317,29.2749,34.9181,25.4972,22.8143
2026-02-25T02:15:18,12.508,83.963,9999.0000,6992294.0000,29.0884,34.2737,29.8143,36.8093,25.1572,21.8230,29.8214,36.8345,28.8425,33.4317,29.2723,34.9091,25.4978,22.8162
