DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-02-02T00:00:19,12.429,77.391,9999.0000,6992294.0000,27.5179,29.0401,28.7464,33.1046,25.2717,22.1549,30.0012,37.4743,29.0149,34.0213,29.3841,35.2978,25.6180,23.1705
2026-02-02T00:15:18,12.426,77.172,9999.0000,6992294.0000,27.5202,29.0474,28.7464,33.1046,25.2717,22.1549,29.9994,37.4679,29.0141,34.0184,29.3841,35.2978,25.6180,23.1705
2026-02-02T00:30:18,12.425,77.117,9999.0000,6992294.0000,27.5179,29.0401,28.7480,33.1102,25.2723,22.1567,29.9985,37.4646,29.0124,34.0126,29.3832,35.2948,25.6187,23.1724
2026-02-02T00:45:17,12.422,76.844,9999.0000,6992294.0000,27.5186,29.0426,28.7480,33.1102,25.2704,22.1511,30.0003,37.4711,29.0133,34.0155,29.3850,35.3008,25.6200,23.1763
2026-02-02T01:00:22,12.423,76.898,9999.0000,6992294.0000,27.5164,29.0352,28.7480,33.1102,25.2717,22.1549,29.9994,37.4679,29.0141,34.0184,29.3824,35.2918,25.6180,23.1705
2026-02-02T01:15:21,12.424,77.035,9999.0000,6992294.0000,27.5186,29.0426,28.7472,33.1074,25.2723,22.1567,30.0003,37.4711,29.0133,34.0155,29.3841,35.2978,25.6187,23.1724
2026-02-02T01:30:20,12.425,77.117,9999.0000,6992294.0000,27.5194,29.0450,28.7472,33.1074,25.2723,22.1567,30.0003,37.4711,29.0116,34.0097,29.3841,35.2978,25.6193,23.1744
2026-02-02T01:45:19,12.423,76.926,9999.0000,6992294.0000,27.5194,29.0450,28.7489,33.1130,25.2729,22.1586,30.0003,37.4711,29.0141,34.0184,29.3824,35.2918,25.6180,23.1705
2026-02-02T02:00:18,12.423,76.898,9999.0000,6992294.0000,27.5164,29.0352,28.7489,33.1130,25.2710,22.1530,30.0003,37.4711,29.0141,34.0184,29.3850,35.3008,25.6193,23.1744
2026-02-02T02:15:17,12.425,77.063,9999.0000,6992294.0000,27.5194,29.0450,28.7480,33.1102,25.2717,22.1549,29.9994,37.4679,29.0166,34.0270,29.3832,35.2948,25.6193,23.1744
2026-02-02T02:30:22,12.424,77.008,9999.0000,6992294.0000,27.5194,29.0450,28.7455,33.1018,25.2723,22.1567,30.0012,37.4743,29.0116,34.0097,29.3824,35.2918,25.6180,23.1705
2026-02-02T02:45:21,12.419,76.597,9999.0000,6992294.0000,27.5186,29.0426,28.7480,33.1102,25.2710,22.1530,30.0021,37.4775,29.0124,34.0126,29.3850,35.3008,25.6200,23.1763
