DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-01-29T00:00:20,12.500,83.306,9999.0000,6992294.0000,27.6052,29.3222,28.9076,33.6536,25.3897,22.4992,30.0743,37.7356,29.0622,34.1835,29.4066,35.3761,25.6423,23.2424
2026-01-29T00:15:19,12.499,83.252,9999.0000,6992294.0000,27.6068,29.3271,28.9084,33.6565,25.3878,22.4935,30.0761,37.7421,29.0605,34.1777,29.4031,35.3641,25.6450,23.2502
2026-01-29T00:30:18,12.497,83.060,9999.0000,6992294.0000,27.6068,29.3271,28.9051,33.6450,25.3872,22.4916,30.0761,37.7421,29.0639,34.1893,29.4074,35.3791,25.6443,23.2482
2026-01-29T00:45:17,12.495,82.895,9999.0000,6992294.0000,27.6068,29.3271,28.9084,33.6565,25.3878,22.4935,30.0734,37.7323,29.0605,34.1777,29.4066,35.3761,25.6417,23.2404
2026-01-29T01:00:22,12.496,83.032,9999.0000,6992294.0000,27.6052,29.3222,28.9076,33.6536,25.3878,22.4935,30.0752,37.7388,29.0613,34.1806,29.4057,35.3731,25.6443,23.2482
2026-01-29T01:15:21,12.499,83.279,9999.0000,6992294.0000,27.6037,29.3172,28.9034,33.6393,25.3884,22.4954,30.0752,37.7388,29.0613,34.1806,29.4092,35.3852,25.6437,23.2463
2026-01-29T01:30:20,12.496,83.032,9999.0000,6992294.0000,27.6060,29.3246,28.9059,33.6479,25.3897,22.4992,30.0761,37.7421,29.0605,34.1777,29.4048,35.3701,25.6430,23.2443
2026-01-29T01:45:19,12.496,82.978,9999.0000,6992294.0000,27.6045,29.3197,28.9051,33.6450,25.3897,22.4992,30.0752,37.7388,29.0596,34.1748,29.4074,35.3791,25.6423,23.2424
2026-01-29T02:00:18,12.498,83.142,9999.0000,6992294.0000,27.6030,29.3148,28.9084,33.6565,25.3891,22.4973,30.0752,37.7388,29.0630,34.1864,29.4092,35.3852,25.6443,23.2482
2026-01-29T02:15:17,12.495,82.950,9999.0000,6992294.0000,27.6037,29.3172,28.9059,33.6479,25.3897,22.4992,30.0734,37.7323,29.0622,34.1835,29.4074,35.3791,25.6443,23.2482
2026-01-29T02:30:22,12.495,82.896,9999.0000,6992294.0000,27.6060,29.3246,28.9101,33.6622,25.3872,22.4916,30.0761,37.7421,29.0613,34.1806,29.4048,35.3701,25.6430,23.2443
2026-01-29T02:45:22,12.496,82.978,9999.0000,6992294.0000,27.6052,29.3222,28.9084,33.6565,25.3878,22.4935,30.0752,37.7388,29.0613,34.1806,29.4057,35.3731,25.6437,23.2463
2026-01-29T03:00:21,12.496,82.978,9999.0000,6992294.0000,27.6037,29.3172,28.9076,33.6536,25.3884,22.4954,30.0743,37.7356,29.0613,34.1806,29.4048,35.3701,25.6450,23.2502
2026-01-29T03:15:20,12.497,83.087,9999.0000,6992294.0000,27.6045,29.3197,28.9076,33.6536,25.3884,22.4954,30.0761,37.7421,29.0613,34.1806,29.4057,35.3731,25.6437,23.2463
2026-01-29T03:30:19,12.495,82.950,9999.0000,6992294.0000,27.6037,29.3172,28.9059,33.6479,25.3878,22.4935,30.0752,37.7388,29.0622,34.1835,29.4057,35.3731,25.6443,23.2482
2026-01-29T03:45:18,12.495,82.896,9999.0000,6992294.0000,27.6045,29.3197,28.9076,33.6536,25.3884,22.4954,30.0761,37.7421,29.0613,34.1806,29.4048,35.3701,25.6430,23.2443
2026-01-29T04:00:17,12.495,82.896,9999.0000,6992294.0000,27.6037,29.3172,28.9093,33.6593,25.3865,22.4897,30.0770,37.7453,29.0622,34.1835,29.4057,35.3731,25.6423,23.2424
2026-01-29T04:15:22,12.493,82.786,9999.0000,6992294.0000,27.6007,29.3074,28.9076,33.6536,25.3891,22.4973,30.0779,37.7485,29.0605,34.1777,29.4040,35.3671,25.6423,23.2424
2026-01-29T04:30:21,12.495,82.923,9999.0000,6992294.0000,27.6030,29.3148,28.9067,33.6508,25.3878,22.4935,30.0770,37.7453,29.0605,34.1777,29.4057,35.3731,25.6430,23.2443
2026-01-29T04:45:20,12.489,82.457,9999.0000,6992294.0000,27.6022,29.3123,28.9101,33.6622,25.3897,22.4992,30.0761,37.7421,29.0605,34.1777,29.4057,35.3731,25.6430,23.2443
2026-01-29T05:00:19,12.492,82.649,9999.0000,6992294.0000,27.6014,29.3098,28.9084,33.6565,25.3891,22.4973,30.0761,37.7421,29.0605,34.1777,29.4048,35.3701,25.6456,23.2521
2026-01-29T05:15:19,12.493,82.731,9999.0000,6992294.0000,27.6037,29.3172,28.9076,33.6536,25.3884,22.4954,30.0788,37.7518,29.0613,34.1806,29.4031,35.3641,25.6437,23.2463
2026-01-29T05:30:18,12.491,82.622,9999.0000,6992294.0000,27.6037,29.3172,28.9076,33.6536,25.3891,22.4973,30.0788,37.7518,29.0622,34.1835,29.4048,35.3701,25.6430,23.2443
2026-01-29T05:45:17,12.491,82.567,9999.0000,6992294.0000,27.6014,29.3098,28.9084,33.6565,25.3904,22.5010,30.0779,37.7485,29.0613,34.1806,29.4066,35.3761,25.6437,23.2463
2026-01-29T06:00:22,12.488,82.320,9999.0000,6992294.0000,27.6007,29.3074,28.9093,33.6593,25.3884,22.4954,30.0761,37.7421,29.0613,34.1806,29.4040,35.3671,25.6423,23.2424
2026-01-29T06:15:21,12.493,82.731,9999.0000,6992294.0000,27.6007,29.3074,28.9084,33.6565,25.3884,22.4954,30.0779,37.7485,29.0605,34.1777,29.4040,35.3671,25.6423,23.2424
2026-01-29T06:30:20,12.492,82.704,9999.0000,6992294.0000,27.5992,29.3024,28.9093,33.6593,25.3878,22.4935,30.0770,37.7453,29.0613,34.1806,29.4057,35.3731,25.6437,23.2463
