DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-02-11T00:00:18,12.784,100.000,9999.0000,6992294.0000,28.2909,31.5731,28.6615,32.8170,25.1294,21.7426,29.9016,37.1195,28.9377,33.7566,29.3384,35.1388,25.5676,23.0216
2026-02-11T00:15:17,12.778,100.000,9999.0000,6992294.0000,28.2901,31.5705,28.6640,32.8253,25.1307,21.7462,29.9016,37.1195,28.9369,33.7537,29.3350,35.1268,25.5669,23.0196
2026-02-11T00:30:22,12.781,100.000,9999.0000,6992294.0000,28.2917,31.5758,28.6632,32.8225,25.1300,21.7444,29.9034,37.1258,28.9377,33.7566,29.3367,35.1328,25.5676,23.0216
2026-02-11T00:45:22,12.774,100.000,9999.0000,6992294.0000,28.2941,31.5838,28.6632,32.8225,25.1288,21.7408,29.8998,37.1131,28.9369,33.7537,29.3367,35.1328,25.5669,23.0196
2026-02-11T01:00:21,12.776,100.000,9999.0000,6992294.0000,28.2941,31.5838,28.6632,32.8225,25.1294,21.7426,29.9016,37.1195,28.9377,33.7566,29.3358,35.1298,25.5656,23.0158
2026-02-11T01:15:20,12.776,100.000,9999.0000,6992294.0000,28.2941,31.5838,28.6632,32.8225,25.1294,21.7426,29.9007,37.1163,28.9352,33.7480,29.3358,35.1298,25.5643,23.0119
2026-02-11T01:30:19,12.777,100.000,9999.0000,6992294.0000,28.2957,31.5891,28.6623,32.8198,25.1313,21.7481,29.9007,37.1163,28.9377,33.7566,29.3384,35.1388,25.5643,23.0119
2026-02-11T01:45:18,12.780,100.000,9999.0000,6992294.0000,28.2973,31.5945,28.6640,32.8253,25.1307,21.7462,29.9016,37.1195,28.9369,33.7537,29.3376,35.1358,25.5663,23.0177
2026-02-11T02:00:17,12.776,100.000,9999.0000,6992294.0000,28.2949,31.5865,28.6648,32.8281,25.1300,21.7444,29.9016,37.1195,28.9369,33.7537,29.3358,35.1298,25.5663,23.0177
2026-02-11T02:15:22,12.778,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6648,32.8281,25.1300,21.7444,29.9016,37.1195,28.9369,33.7537,29.3350,35.1268,25.5650,23.0139
2026-02-11T02:30:22,12.777,100.000,9999.0000,6992294.0000,28.2981,31.5971,28.6656,32.8309,25.1300,21.7444,29.9016,37.1195,28.9369,33.7537,29.3367,35.1328,25.5669,23.0196
2026-02-11T02:45:21,12.777,100.000,9999.0000,6992294.0000,28.2990,31.5998,28.6656,32.8309,25.1307,21.7462,29.9016,37.1195,28.9394,33.7623,29.3358,35.1298,25.5650,23.0139
2026-02-11T03:00:20,12.777,100.000,9999.0000,6992294.0000,28.2973,31.5945,28.6640,32.8253,25.1294,21.7426,29.9025,37.1227,28.9377,33.7566,29.3358,35.1298,25.5676,23.0216
2026-02-11T03:15:19,12.774,100.000,9999.0000,6992294.0000,28.2981,31.5971,28.6640,32.8253,25.1294,21.7426,29.9034,37.1258,28.9360,33.7508,29.3367,35.1328,25.5650,23.0139
2026-02-11T03:30:18,12.775,100.000,9999.0000,6992294.0000,28.2973,31.5945,28.6656,32.8309,25.1282,21.7389,29.9007,37.1163,28.9394,33.7623,29.3350,35.1268,25.5656,23.0158
2026-02-11T03:45:17,12.776,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6664,32.8337,25.1294,21.7426,29.9016,37.1195,28.9369,33.7537,29.3358,35.1298,25.5650,23.0139
2026-02-11T04:00:22,12.776,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6656,32.8309,25.1294,21.7426,29.9034,37.1258,28.9369,33.7537,29.3350,35.1268,25.5663,23.0177
2026-02-11T04:15:22,12.776,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6640,32.8253,25.1294,21.7426,29.9025,37.1227,9999.0000,6992294.0000,29.3393,35.1418,25.5650,23.0139
2026-02-11T04:30:21,12.773,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6656,32.8309,25.1300,21.7444,29.9007,37.1163,9999.0000,6992294.0000,29.3367,35.1328,25.5650,23.0139
2026-02-11T04:45:20,12.775,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6681,32.8392,25.1300,21.7444,29.9025,37.1227,9999.0000,6992294.0000,29.3350,35.1268,25.5669,23.0196
2026-02-11T05:00:19,12.777,100.000,9999.0000,6992294.0000,28.3006,31.6051,28.6640,32.8253,25.1300,21.7444,29.9016,37.1195,9999.0000,6992294.0000,29.3358,35.1298,25.5663,23.0177
2026-02-11T05:15:18,12.775,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6648,32.8281,25.1300,21.7444,29.9034,37.1258,9999.0000,6992294.0000,29.3350,35.1268,25.5650,23.0139
2026-02-11T05:30:17,12.775,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6689,32.8420,25.1300,21.7444,29.9025,37.1227,9999.0000,6992294.0000,29.3341,35.1238,25.5656,23.0158
2026-02-11T05:45:22,12.774,100.000,9999.0000,6992294.0000,28.2981,31.5971,28.6640,32.8253,25.1300,21.7444,29.9016,37.1195,9999.0000,6992294.0000,29.3341,35.1238,25.5656,23.0158
2026-02-11T06:00:22,12.772,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6689,32.8420,25.1282,21.7389,29.9043,37.1290,9999.0000,6992294.0000,29.3341,35.1238,25.5669,23.0196
2026-02-11T06:15:21,12.776,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6640,32.8253,25.1307,21.7462,29.9034,37.1258,9999.0000,6992294.0000,29.3376,35.1358,25.5643,23.0119
2026-02-11T06:30:20,12.773,100.000,9999.0000,6992294.0000,28.2990,31.5998,28.6656,32.8309,25.1288,21.7408,29.9034,37.1258,9999.0000,6992294.0000,29.3341,35.1238,25.5643,23.0119
2026-02-11T06:45:19,12.772,100.000,9999.0000,6992294.0000,28.2990,31.5998,28.6689,32.8420,25.1294,21.7426,29.9025,37.1227,9999.0000,6992294.0000,29.3350,35.1268,25.5656,23.0158
2026-02-11T07:00:18,12.774,100.000,9999.0000,6992294.0000,28.2973,31.5945,28.6673,32.8365,25.1300,21.7444,29.9025,37.1227,9999.0000,6992294.0000,29.3350,35.1268,25.5663,23.0177
2026-02-11T07:15:17,12.770,100.000,9999.0000,6992294.0000,28.2990,31.5998,28.8525,33.4657,25.1294,21.7426,29.9016,37.1195,9999.0000,6992294.0000,29.3350,35.1268,25.5650,23.0139
2026-02-11T07:30:22,12.764,100.000,9999.0000,6992294.0000,28.3006,31.6051,28.6673,32.8365,25.1300,21.7444,29.9025,37.1227,9999.0000,6992294.0000,29.3333,35.1208,25.5650,23.0139
2026-02-11T07:45:22,12.764,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6681,32.8392,25.1300,21.7444,29.9034,37.1258,9999.0000,6992294.0000,29.3350,35.1268,25.5643,23.0119
2026-02-11T08:00:21,12.766,100.000,9999.0000,6992294.0000,28.2981,31.5971,28.6697,32.8448,25.1319,21.7499,29.9034,37.1258,9999.0000,6992294.0000,29.3367,35.1328,25.5643,23.0119
2026-02-11T08:15:20,12.765,100.000,9999.0000,6992294.0000,28.2998,31.6025,28.6673,32.8365,25.1300,21.7444,29.9016,37.1195,9999.0000,6992294.0000,29.3333,35.1208,25.5656,23.0158
2026-02-11T08:30:19,12.767,100.000,9999.0000,6992294.0000,28.3038,31.6158,28.6664,32.8337,25.1300,21.7444,29.9034,37.1258,9999.0000,6992294.0000,29.3350,35.1268,25.5637,23.0100
2026-02-11T08:45:18,12.765,100.000,9999.0000,6992294.0000,28.3118,31.6425,28.6689,32.8420,25.1319,21.7499,29.8998,37.1131,9999.0000,6992294.0000,29.3358,35.1298,25.5650,23.0139
2026-02-11T09:00:17,12.763,100.000,9999.0000,6992294.0000,28.3527,31.7791,28.6681,32.8392,25.1300,21.7444,29.9016,37.1195,9999.0000,6992294.0000,29.3341,35.1238,25.5650,23.0139
2026-02-11T09:15:22,12.761,100.000,9999.0000,6992294.0000,28.4698,32.1709,28.6697,32.8448,25.1319,21.7499,29.9025,37.1227,9999.0000,6992294.0000,29.3350,35.1268,25.5643,23.0119
2026-02-11T09:30:21,12.765,100.000,9999.0000,6992294.0000,28.5706,32.5101,28.6673,32.8365,25.1313,21.7481,29.9007,37.1163,9999.0000,6992294.0000,29.3367,35.1328,25.5643,23.0119
2026-02-11T09:45:21,12.762,100.000,9999.0000,6992294.0000,28.6492,32.7753,28.6673,32.8365,25.1319,21.7499,29.9034,37.1258,9999.0000,6992294.0000,29.3350,35.1268,25.5643,23.0119
