DateTime,Battery_voltage,Battery_SOC,TDR0_us,TDR0_WC%,TDR1_us,TDR1_WC%,TDR2_us,TDR2_WC%,TDR3_us,TDR3_WC%,TDR4_us,TDR4_WC%,TDR5_us,TDR5_WC%,TDR6_us,TDR6_WC%,TDR7_us,TDR7_WC%
2026-03-11T00:00:21,12.227,53.407,9999.0000,6992294.0000,27.9642,30.4923,29.1903,34.6251,25.1313,21.7481,29.7044,36.4210,28.7282,33.0429,29.2158,34.7136,25.4343,22.6296
2026-03-11T00:15:20,12.226,53.243,9999.0000,6992294.0000,27.9658,30.4975,29.1920,34.6310,25.1313,21.7481,29.7053,36.4241,28.7299,33.0485,29.2158,34.7136,25.4349,22.6315
2026-03-11T00:30:19,12.221,52.667,9999.0000,6992294.0000,27.9650,30.4949,29.1937,34.6369,25.1300,21.7444,29.7053,36.4241,28.7299,33.0485,29.2184,34.7225,25.4343,22.6296
2026-03-11T00:45:19,12.224,53.037,9999.0000,6992294.0000,27.9634,30.4898,29.1920,34.6310,25.1313,21.7481,29.7062,36.4272,28.7307,33.0513,29.2167,34.7166,25.4349,22.6315
2026-03-11T01:00:18,12.221,52.626,9999.0000,6992294.0000,27.9634,30.4898,29.1911,34.6281,25.1307,21.7462,29.7036,36.4179,28.7290,33.0457,29.2150,34.7107,25.4349,22.6315
2026-03-11T01:15:17,12.220,52.503,9999.0000,6992294.0000,27.9634,30.4898,29.1920,34.6310,25.1319,21.7499,29.7062,36.4272,28.7290,33.0457,29.2150,34.7107,25.4356,22.6334
2026-03-11T01:30:22,12.222,52.791,9999.0000,6992294.0000,27.9650,30.4949,29.1937,34.6369,25.1313,21.7481,29.7062,36.4272,28.7290,33.0457,29.2167,34.7166,25.4343,22.6296
2026-03-11T01:45:21,12.221,52.668,9999.0000,6992294.0000,27.9611,30.4820,29.1903,34.6251,25.1332,21.7535,29.7080,36.4334,28.7299,33.0485,29.2167,34.7166,25.4336,22.6277
2026-03-11T02:00:20,12.221,52.667,9999.0000,6992294.0000,27.9626,30.4872,29.1928,34.6340,25.1332,21.7535,29.7062,36.4272,28.7299,33.0485,29.2158,34.7136,25.4349,22.6315
2026-03-11T02:15:20,12.219,52.380,9999.0000,6992294.0000,27.9619,30.4846,29.1945,34.6399,25.1338,21.7554,29.7080,36.4334,28.7290,33.0457,29.2158,34.7136,25.4349,22.6315
